"","MM_MEblack","MM_MEblue","MM_MEbrown","MM_MEpink","MM_MEred","MM_MEyellow","MM_MEgreen","MM_MEturquoise","MM_MEgrey"
"PIH1D1",0.353043478260869,0.398260869565217,0.676521739130435,0.53304347826087,0.440869565217391,-0.0469565217391304,-0.34,-0.631304347826087,-0.697391304347826
"PIH1D2",-0.292173913043478,-0.422608695652174,-0.0495652173913043,0.53304347826087,0.128695652173913,0.590434782608696,-0.340869565217391,-0.0426086956521739,0.0626086956521739
"PIK3AP1",-0.372173913043478,-0.545217391304348,-0.31304347826087,0.212173913043478,-0.355652173913043,0.830434782608696,-0.141739130434783,0.184347826086956,0.373913043478261
"PIK3C2A",0.176521739130435,-0.0747826086956522,-0.381739130434783,-0.271304347826087,0.0408695652173913,-0.088695652173913,0.290434782608696,0.179130434782609,0.326086956521739
"PIK3C2B",0.729565217391304,0.645217391304348,0.607826086956522,0.419130434782609,0.772173913043478,-0.409565217391304,-0.196521739130435,-0.731304347826087,-0.706086956521739
"PIK3C3",0.673913043478261,0.789565217391304,0.173913043478261,-0.11304347826087,0.277391304347826,-0.696521739130435,0.540869565217391,-0.247826086956522,-0.344347826086956
"PIK3CB",0.0478260869565217,-0.0539130434782609,-0.540869565217391,-0.273913043478261,-0.0252173913043478,0.02,0.544347826086956,0.339130434782609,0.420869565217391
"PIK3CD",0.157391304347826,0.0808695652173913,0.535652173913043,0.736521739130435,0.314782608695652,0.384347826086956,-0.491304347826087,-0.551304347826087,-0.468695652173913
"PIK3IP1",0.378260869565217,0.349565217391304,0.577391304347826,0.525217391304348,0.605217391304348,-0.0547826086956522,-0.487826086956522,-0.706086956521739,-0.650434782608696
"PIK3R1",-0.32,-0.491304347826087,-0.658260869565217,-0.304347826086956,-0.353913043478261,0.387826086956522,0.244347826086956,0.522608695652174,0.673913043478261
"PIK3R2",0.0695652173913043,0.213913043478261,0.618260869565217,0.292173913043478,0.181739130434783,-0.200869565217391,-0.363478260869565,-0.500869565217391,-0.569565217391304
"PIK3R3",0.011304347826087,-0.0843478260869565,-0.686086956521739,-0.439130434782609,-0.229565217391304,-0.0460869565217391,0.627826086956522,0.390434782608696,0.516521739130435
"PIK3R4",0.848695652173913,0.864347826086956,0.489565217391304,0.262608695652174,0.491304347826087,-0.553913043478261,0.220869565217391,-0.699130434782609,-0.703478260869565
"PIM2",-0.0713043478260869,0.131304347826087,-0.362608695652174,-0.493913043478261,-0.413043478260869,-0.443478260869565,0.60695652173913,0.353913043478261,0.273913043478261
"PIM3",0.0295652173913043,-0.153913043478261,0.265217391304348,0.345217391304348,0.21304347826087,0.203478260869565,-0.434782608695652,-0.167826086956522,-0.141739130434783
"PIN1",-0.643478260869565,-0.36,-0.0730434782608696,-0.203478260869565,-0.336521739130435,-0.0243478260869565,-0.0539130434782609,0.386086956521739,0.181739130434783
"PINK1",0.0156521739130435,0.175652173913043,0.573913043478261,0.294782608695652,0.515652173913043,-0.282608695652174,-0.453043478260869,-0.302608695652174,-0.405217391304348
"PINX1",-0.76695652173913,-0.837391304347826,-0.456521739130435,-0.162608695652174,-0.56,0.646086956521739,-0.214782608695652,0.606086956521739,0.654782608695652
"PIP4K2A",-0.236521739130435,-0.26695652173913,-0.682608695652174,-0.28,-0.101739130434783,0.0878260869565217,0.46695652173913,0.58,0.621739130434782
"PIP4K2B",0.126086956521739,0.200869565217391,-0.348695652173913,-0.297391304347826,-0.152173913043478,-0.325217391304348,0.704347826086956,0.166086956521739,0.249565217391304
"PIP4K2C",0.229565217391304,0.508695652173913,0.336521739130435,0.262608695652174,0.440869565217391,-0.44695652173913,0.232173913043478,-0.230434782608696,-0.416521739130435
"PIP5K1A",-0.0278260869565217,-0.109565217391304,-0.348695652173913,-0.723478260869565,-0.596521739130435,-0.23304347826087,0.299130434782609,0.348695652173913,0.357391304347826
"PIP5K1B",0.0339130434782609,0.234782608695652,0.18,0.140869565217391,0.227826086956522,-0.348695652173913,0.0765217391304348,-0.22,-0.281739130434783
"PIP5K1C",0.109565217391304,0.42,0.361739130434783,-0.0417391304347826,0.161739130434783,-0.58,0.146086956521739,-0.148695652173913,-0.28
"PIR",-0.589565217391304,-0.681739130434783,-0.629565217391304,-0.130434782608696,-0.351304347826087,0.508695652173913,0.106086956521739,0.696521739130435,0.747826086956522
"PITPNA",-0.48695652173913,-0.445217391304348,-0.868695652173913,-0.74,-0.728695652173913,0.0756521739130435,0.62695652173913,0.891304347826087,0.879130434782609
"PITPNB",-0.324347826086956,-0.478260869565217,-0.720869565217391,-0.531304347826087,-0.659130434782609,0.250434782608696,0.348695652173913,0.551304347826087,0.642608695652174
"PITPNM1",0.397391304347826,0.407826086956522,0.786086956521739,0.332173913043478,0.242608695652174,-0.245217391304348,-0.507826086956522,-0.731304347826087,-0.697391304347826
"PITPNM2",0.421739130434783,0.497391304347826,0.684347826086956,0.236521739130435,0.493913043478261,-0.447826086956522,-0.347826086956522,-0.64,-0.723478260869565
"PITRM1",-0.0417391304347826,-0.298260869565217,-0.278260869565217,-0.24,-0.277391304347826,0.267826086956522,0.0652173913043478,0.250434782608696,0.36695652173913
"PIWIL2",0.471304347826087,0.616521739130435,0.126086956521739,-0.333043478260869,0.0921739130434782,-0.631304347826087,0.364347826086956,-0.215652173913043,-0.286086956521739
"PJA2",0.531304347826087,0.576521739130435,-0.212173913043478,-0.253913043478261,0.121739130434783,-0.573043478260869,0.820869565217391,0.0295652173913043,0.00956521739130435
"PKD1",0.699130434782609,0.547826086956522,0.746086956521739,0.426086956521739,0.499130434782609,-0.267826086956522,-0.440869565217391,-0.860869565217391,-0.777391304347826
"PKD2",0.357391304347826,0.181739130434783,0.446086956521739,0.323478260869565,0.426086956521739,0.00347826086956522,-0.395652173913043,-0.54695652173913,-0.482608695652174
"PKDCC",0.219130434782609,0.0121739130434783,0.302608695652174,0.471304347826087,0.265217391304348,0.0913043478260869,-0.38,-0.425217391304348,-0.346086956521739
"PKIA",-0.128695652173913,-0.17304347826087,-0.6,-0.579130434782609,-0.390434782608696,-0.0756521739130435,0.515652173913043,0.46695652173913,0.502608695652174
"PKIB",-0.0860869565217391,0.0704347826086957,-0.42695652173913,-0.403478260869565,-0.0643478260869565,-0.313913043478261,0.508695652173913,0.415652173913043,0.276521739130435
"PKIG",-0.873043478260869,-0.872173913043478,-0.450434782608696,-0.170434782608696,-0.491304347826087,0.623478260869565,-0.167826086956522,0.648695652173913,0.655652173913043
"PKM",-0.365217391304348,-0.0904347826086956,-0.404347826086956,-0.580869565217391,-0.531304347826087,-0.186086956521739,0.454782608695652,0.593043478260869,0.419130434782609
"PKMYT1",-0.287826086956522,-0.360869565217391,0.176521739130435,0.453043478260869,-0.0460869565217391,0.622608695652174,-0.625217391304348,-0.125217391304348,-0.0721739130434783
"PKN1",0.383478260869565,0.269565217391304,0.788695652173913,0.50695652173913,0.439130434782609,-0.0408695652173913,-0.630434782608696,-0.737391304347826,-0.678260869565217
"PKN2",-0.386086956521739,-0.609565217391304,-0.620869565217391,-0.334782608695652,-0.361739130434783,0.413043478260869,0.0460869565217391,0.574782608695652,0.680869565217391
"PKN3",-0.0947826086956522,-0.376521739130435,-0.247826086956522,-0.166086956521739,-0.455652173913043,0.455652173913043,-0.11304347826087,0.161739130434783,0.316521739130435
"PKNOX1",0.261739130434783,0.08,0.115652173913043,0.204347826086957,0.176521739130435,0.187826086956522,0.145217391304348,-0.156521739130435,-0.0843478260869565
"PKNOX2",0.236521739130435,0.395652173913043,0.235652173913043,-0.06,0.345217391304348,-0.572173913043478,0.0739130434782609,-0.2,-0.313913043478261
"PKP1",-0.56,-0.536521739130435,-0.22695652173913,0.0147826086956522,-0.352173913043478,0.574782608695652,-0.24695652173913,0.374782608695652,0.42
"PKP2",0.423478260869565,0.636521739130435,0.356521739130435,-0.0139130434782609,0.161739130434783,-0.566086956521739,0.201739130434783,-0.309565217391304,-0.470434782608696
"PLA2G15",0.708695652173913,0.708695652173913,0.604347826086956,0.506086956521739,0.566086956521739,-0.304347826086956,-0.0652173913043478,-0.781739130434782,-0.770434782608695
"PLA2G2C",0.328695652173913,0.330434782608696,0.432173913043478,0.476521739130435,0.64695652173913,-0.189565217391304,-0.140869565217391,-0.503478260869565,-0.453913043478261
"PLA2G3",0.300869565217391,0.230434782608696,0.204347826086957,-0.227826086956522,-0.0956521739130435,-0.349565217391304,-0.0608695652173913,-0.201739130434783,-0.128695652173913
"PLA2G4A",-0.423478260869565,-0.580869565217391,-0.661739130434783,-0.31304347826087,-0.453913043478261,0.538260869565217,0.139130434782609,0.615652173913043,0.693043478260869
"PLA2G4B",0.413913043478261,0.266086956521739,0.444347826086956,0.244347826086956,0.451304347826087,-0.0860869565217391,-0.385217391304348,-0.422608695652174,-0.427826086956522
"PLA2G6",0.485217391304348,0.603478260869565,0.80695652173913,0.562608695652174,0.54695652173913,-0.247826086956522,-0.306086956521739,-0.730434782608696,-0.792173913043478
"PLA2G7",0.227826086956522,0.0904347826086956,0.435652173913043,0.92,0.723478260869565,0.374782608695652,-0.432173913043478,-0.523478260869565,-0.473043478260869
"PLAA",-0.5,-0.617391304347826,-0.793913043478261,-0.425217391304348,-0.543478260869565,0.42,0.347826086956522,0.800869565217391,0.847826086956522
"PLAG1",0.467826086956522,0.475652173913043,0.56695652173913,0.0426086956521739,0.322608695652174,-0.423478260869565,-0.244347826086956,-0.507826086956522,-0.545217391304348
"PLAGL1",-0.157391304347826,-0.15304347826087,-0.629565217391304,-0.781739130434782,-0.670434782608695,-0.170434782608696,0.539130434782609,0.559130434782609,0.600869565217391
"PLAGL2",-0.374782608695652,-0.442608695652174,-0.559130434782609,-0.340869565217391,-0.466086956521739,0.32695652173913,0.0878260869565217,0.406086956521739,0.493043478260869
"PLAT",0.141739130434783,-0.173913043478261,0.160869565217391,0.515652173913043,0.31304347826087,0.553913043478261,-0.505217391304348,-0.282608695652174,-0.130434782608696
"PLBD2",0.371304347826087,0.530434782608696,0.814782608695652,0.672173913043478,0.573913043478261,-0.126086956521739,-0.397391304347826,-0.751304347826087,-0.802608695652174
"PLCB1",0.423478260869565,0.481739130434783,-0.163478260869565,-0.100869565217391,0.193913043478261,-0.423478260869565,0.634782608695652,-0.0539130434782609,-0.0591304347826087
"PLCB3",-0.483478260869565,-0.677391304347826,-0.0826086956521739,0.352173913043478,-0.122608695652174,0.9,-0.510434782608696,0.127826086956522,0.27304347826087
"PLCB4",0.355652173913043,0.228695652173913,-0.0243478260869565,-0.068695652173913,0.198260869565217,-0.29304347826087,0.191304347826087,-0.00434782608695652,0.0539130434782609
"PLCD1",-0.433043478260869,-0.683478260869565,-0.0539130434782609,0.392173913043478,-0.0626086956521739,0.851304347826087,-0.606086956521739,0.0773913043478261,0.201739130434783
"PLCD3",-0.147826086956522,-0.34695652173913,0.370434782608696,0.546086956521739,0.159130434782609,0.599130434782609,-0.789565217391304,-0.340869565217391,-0.230434782608696
"PLCD4",0.262608695652174,0.0765217391304348,0.391304347826087,0.842608695652174,0.596521739130435,0.306086956521739,-0.515652173913043,-0.52695652173913,-0.434782608695652
"PLCE1",-0.413913043478261,-0.621739130434782,-0.404347826086956,0.0365217391304348,-0.401739130434783,0.703478260869565,-0.0156521739130435,0.370434782608696,0.510434782608696
"PLCH1",0.364347826086956,0.140869565217391,0.46695652173913,0.585217391304348,0.592173913043478,0.088695652173913,-0.512173913043478,-0.626086956521739,-0.500869565217391
"PLCL1",0.12695652173913,0.0565217391304348,-0.304347826086956,-0.222608695652174,0.18695652173913,-0.283478260869565,0.405217391304348,0.221739130434783,0.242608695652174
"PLCL2",-0.0965217391304348,0.0382608695652174,-0.286086956521739,0.00782608695652174,0.00956521739130435,-0.141739130434783,0.479130434782609,0.244347826086956,0.209565217391304
"PLCXD2",0.362608695652174,0.437391304347826,-0.220869565217391,-0.252173913043478,0.10695652173913,-0.563478260869565,0.788695652173913,0.125217391304348,0.0878260869565217
"PLCXD3",0.137391304347826,0.0669565217391304,-0.497391304347826,-0.284347826086956,-0.259130434782609,-0.190434782608696,0.677391304347826,0.280869565217391,0.34
"PLD1",-0.00956521739130435,-0.184347826086956,0.0965217391304348,0.714782608695652,0.347826086956522,0.597391304347826,-0.319130434782609,-0.267826086956522,-0.156521739130435
"PLD2",0.328695652173913,0.127826086956522,0.553913043478261,0.805217391304348,0.565217391304348,0.211304347826087,-0.610434782608696,-0.696521739130435,-0.597391304347826
"PLD3",0.476521739130435,0.7,0.743478260869565,0.236521739130435,0.438260869565217,-0.506086956521739,-0.133913043478261,-0.634782608695652,-0.743478260869565
"PLD4",-0.121739130434783,-0.20695652173913,0.242608695652174,0.789565217391304,0.24695652173913,0.716521739130435,-0.433913043478261,-0.313913043478261,-0.199130434782609
"PLEC",0.513043478260869,0.297391304347826,0.596521739130435,0.565217391304348,0.499130434782609,0.0756521739130435,-0.481739130434783,-0.759130434782609,-0.62
"PLEK",-0.418260869565217,-0.576521739130435,-0.188695652173913,0.414782608695652,-0.152173913043478,0.92,-0.293913043478261,0.141739130434783,0.266086956521739
"PLEKHA1",0.56,0.406086956521739,0.0634782608695652,-0.142608695652174,0.376521739130435,-0.468695652173913,0.135652173913043,-0.2,-0.203478260869565
"PLEKHA3",-0.283478260869565,-0.140869565217391,-0.696521739130435,-0.675652173913043,-0.566086956521739,-0.107826086956522,0.735652173913043,0.674782608695652,0.629565217391304
"PLEKHA4",-0.440869565217391,-0.634782608695652,-0.0713043478260869,0.462608695652174,-0.0443478260869565,0.895652173913043,-0.485217391304348,0.0521739130434783,0.186086956521739
"PLEKHA5",0.484347826086956,0.406086956521739,0.658260869565217,0.283478260869565,0.497391304347826,-0.286086956521739,-0.460869565217391,-0.634782608695652,-0.672173913043478
"PLEKHA8",0.743478260869565,0.610434782608696,0.211304347826087,-0.0965217391304348,0.320869565217391,-0.607826086956522,0.18,-0.493043478260869,-0.425217391304348
"PLEKHB1",-0.123478260869565,-0.0156521739130435,0.246086956521739,0.233913043478261,0.469565217391304,-0.209565217391304,-0.340869565217391,-0.0582608695652174,-0.141739130434783
"PLEKHB2",-0.144347826086957,-0.0660869565217391,-0.522608695652174,-0.640869565217391,-0.627826086956522,-0.230434782608696,0.586086956521739,0.469565217391304,0.457391304347826
"PLEKHD1",-0.233913043478261,-0.26,0.133913043478261,0.677391304347826,0.324347826086956,0.558260869565217,-0.469565217391304,-0.212173913043478,-0.151304347826087
"PLEKHF1",-0.169565217391304,-0.147826086956522,0.106086956521739,0.25304347826087,0.18,0.159130434782609,-0.286086956521739,-0.0895652173913043,-0.0678260869565217
"PLEKHF2",-0.496521739130435,-0.712173913043478,-0.56695652173913,0.148695652173913,-0.310434782608696,0.773913043478261,0.0269565217391304,0.481739130434783,0.613913043478261
"PLEKHG1",0.358260869565217,0.460869565217391,-0.0617391304347826,0.0269565217391304,0.263478260869565,-0.3,0.515652173913043,-0.0843478260869565,-0.0791304347826087
"PLEKHG2",-0.197391304347826,-0.455652173913043,-0.119130434782609,0.291304347826087,-0.216521739130435,0.76695652173913,-0.276521739130435,-0.00608695652173913,0.198260869565217
"PLEKHG5",0.492173913043478,0.672173913043478,0.764347826086957,0.274782608695652,0.507826086956522,-0.459130434782609,-0.21304347826087,-0.659130434782609,-0.753913043478261
"PLEKHH1",0.634782608695652,0.496521739130435,0.604347826086956,0.673913043478261,0.878260869565217,-0.133913043478261,-0.348695652173913,-0.720869565217391,-0.669565217391304
"PLEKHH2",0.606086956521739,0.576521739130435,0.507826086956522,-0.0130434782608696,0.421739130434783,-0.521739130434782,-0.15304347826087,-0.477391304347826,-0.530434782608696
"PLEKHH3",-0.167826086956522,-0.11304347826087,0.683478260869565,0.572173913043478,0.280869565217391,0.263478260869565,-0.865217391304348,-0.455652173913043,-0.485217391304348
"PLEKHM1",-0.312173913043478,-0.560869565217391,-0.508695652173913,-0.114782608695652,-0.513043478260869,0.587826086956522,0.111304347826087,0.362608695652174,0.600869565217391
"PLEKHM2",-0.0965217391304348,-0.182608695652174,0.379130434782609,0.288695652173913,-0.0226086956521739,0.23304347826087,-0.500869565217391,-0.293913043478261,-0.171304347826087
"PLEKHN1",0.398260869565217,0.474782608695652,0.82695652173913,0.393913043478261,0.589565217391304,-0.284347826086956,-0.550434782608695,-0.668695652173913,-0.786086956521739
