"","GSM5283787","GSM5283788","GSM5283789","GSM5283790","GSM5283791","GSM5283792","GSM5283793","GSM5283794","GSM5283795","GSM5283796","GSM5283797","GSM5283798","GSM5283799","GSM5283800"
"WDR20",5.16795107968701,5.1764245159625,4.93212690594987,4.90290868967484,5.03639349154763,4.85209906963707,5.0324429838647,5.00209225267287,4.93829448080741,5.01984010725608,4.87447123214741,4.83921585446424,5.10351793857584,4.91480830445929
"WDR24",5.6341875232545,5.54562812741036,6.27251154821982,6.17133153567056,5.92998127765834,6.19287082063142,6.27038942029112,5.92357950750146,5.78483992129793,5.54846631705144,6.11494164549461,6.05244800284904,6.09466144221401,5.90270660213302
"WDR26",7.75089235087748,8.34522339097861,7.63155602730375,7.5415750745102,7.76841761694387,7.3889316746595,7.74539181859607,8.03660008267847,7.77406324344884,8.20364197512224,7.56279157601065,7.44236340395246,7.77319421218323,7.52879545842701
"WDR3",4.69067206838233,5.05057625421338,5.90310662924701,5.68632936895,5.33966907104562,5.72344349240093,5.54480894532973,5.37048562350829,5.16355233551323,5.15879614566497,5.52962705150811,5.60029179814812,5.25001420042981,5.43905673127515
"WDR31",3.06903079137864,2.63671989684305,3.18428611534845,3.44794641972075,3.24265574643817,3.28273132601794,2.97508138427288,2.99692213642398,3.16083342411555,2.68170407814687,3.35847627616733,3.03166448184705,3.20041834076288,2.89931510758937
"WDR37",6.20609511526951,6.70921987021573,6.40980385502014,6.38373071065084,6.32368732163177,6.31552714060437,6.08735916046317,6.36831330525982,6.2187707043799,6.36739143385765,6.1746541697932,6.21902407423983,6.29415581315721,6.02824149985645
"WDR4",3.42806496827611,2.7203092781207,3.20882300461624,3.58309320540754,3.10996706868406,3.55389415490202,3.87906869408761,3.58906928081723,3.58857707617102,3.41472245653031,3.15557146068203,3.60514249307218,3.65874900850802,3.22620374792797
"WDR41",5.91879726889439,5.68590445694963,5.65562429931864,5.67830035205536,5.76495795912684,5.71098210610073,6.02126761039345,6.02438687427033,5.98767883001056,5.86430955291803,5.80555267394991,5.64337413348669,5.77838384819443,5.7500201711094
"WDR43",5.43913152463462,5.73410348957716,5.23954280902086,5.31644461335636,5.18334036005891,5.21436812838797,5.60621254499332,6.31270288133417,6.01375776063982,6.23357751500939,5.45869036393252,5.10590565396973,5.39116921564201,5.33213641564505
"WDR44",5.39146647452962,5.86842386582285,5.56349581884867,5.42359215107364,5.48689000244834,5.56233591606282,5.16333185573024,5.53746652462599,5.25176429055059,5.91661929558797,5.13062910355959,4.90138414818916,4.98162260864631,5.16418294322775
"WDR45",5.34672416370384,5.27647472480701,5.70173497122084,5.5433594098049,5.34875771982646,5.82109696288022,5.89470689131044,5.31141819060633,5.56730919341676,5.20999760536872,5.39769312958756,5.59403079524299,5.43333277205173,5.30930734481686
"WDR45B",4.88468492557094,5.06663570586614,4.76017273036152,4.75424842127436,4.96134829743881,4.57007978129291,4.90384902852413,5.21612599113085,5.0954085897921,5.2533551122078,4.91667258798769,4.63887546422601,5.00843426543407,4.86870878693006
"WDR46",5.86904114490715,5.66043166348547,6.66496863702186,6.43585676005034,6.02375800261953,6.47141504505584,7.13373544150005,6.93654341627199,6.52971164706824,6.26013754623712,6.40771821189307,6.58271552499907,6.22153662683009,6.24583911899217
"WDR47",7.66101139014622,8.36414241807654,7.92187743126495,7.98973576326776,8.13503230111289,7.77704987076175,6.95424559795972,7.39217312513162,7.40564371568263,7.85698472572474,7.88802908583355,7.63966387689686,7.96744577373281,7.65999838520664
"WDR48",6.91194737467661,7.02083008667393,6.57109029780473,6.48155841116288,6.65481739994445,6.55147598337124,6.48480646435733,6.91802890222524,6.53572374913788,6.93555696464993,6.53754999193859,6.5279343837832,6.68416241679416,6.48463177330683
"WDR5",5.23822498500073,4.91522794868891,5.77134233049465,5.71211930416005,5.43662743634173,5.72875131191908,5.59867850442874,5.40745610978772,5.54874270544997,5.19100936613422,5.56382889859047,5.80388609349663,5.58353399706166,5.53859683496319
"WDR53",4.0527296666515,4.15587358990168,3.75849827939905,3.69078077306369,3.64066011024275,3.54589771828578,4.14006726345164,3.97223149743512,3.69064060653168,4.09738379730537,3.81312434773199,3.69369016952725,3.66550319563552,3.45973991031156
"WDR54",6.6719081380899,6.47660373707558,7.56836889188783,7.57331108552804,7.02450559137118,7.53595774927242,7.30554442088447,6.812347234127,6.79328264042333,6.44334920193455,7.06073729030832,7.40946367436236,6.97191423398899,6.93589810731675
"WDR6",7.26020918206704,6.9340790769747,7.28222904731896,7.44491108907561,7.58204511962204,7.48040163859161,7.08940164998628,7.44364384745346,6.93779145271574,6.85876218827366,7.30993752637679,7.19937671700175,7.44549927504026,7.3128092179446
"WDR7",7.2535592526445,7.97435704648282,6.66052819462931,6.94264302668439,7.63825905900222,6.67025833688702,6.01703460642881,7.05354324677847,6.56036752036749,7.1462846179926,7.17657158132831,6.26046532694694,7.26992831861695,6.87190218534627
"WDR70",5.31223262107727,5.5537895834049,5.00749056246334,5.09609525785128,4.97020925774915,4.86822170004126,5.22579998979866,5.59395963768912,5.46840330056717,5.48058741692779,5.11423737301371,4.83921585446424,5.04256070892318,4.93582746794486
"WDR73",4.66902812028632,4.18138242189064,4.67467919408177,4.77321942163711,4.71653521762924,4.72683868556064,4.08720813751825,4.4842668519521,4.29950742440814,4.3156816432444,4.60564207065289,4.63074249130367,4.71158943346697,4.6205675732293
"WDR74",5.07774371353551,4.86626146157552,4.94313718672842,5.01553610076203,4.8279706460396,4.77209875419238,5.3318481089536,5.5404956462109,5.35834275978422,5.21209206512219,4.91667258798769,4.97711148151394,4.90663897156275,4.79503170535309
"WDR75",5.19091456711471,5.45789404051279,5.96022522322752,5.71996280236869,5.51340166408376,5.69117983005465,5.73206234734371,5.56301357422046,5.72746339158055,5.31116512479032,5.45348745129575,5.74858795713443,5.50474874499384,5.44744490199772
"WDR81",5.34672416370384,4.88190485406159,6.02383732129658,5.99185391011343,5.7851842682347,6.00732580896846,6.27630471882237,5.74208665919321,5.48447789312013,5.29939300225917,6.15555741821755,6.17495954734415,6.11454213828209,6.26850343121396
"WDR82",4.42401146457274,5.06206550356913,3.99554150740563,3.77601517307188,4.22328762659908,3.9967361633064,3.67926463269414,4.2563845915654,4.48848386899302,4.49151838611611,3.71217935505649,3.73979205041519,4.03240854729898,3.8686101099644
"WDR83",4.73648220242339,4.71144458146146,5.14734545949151,4.96032118199326,4.59957860233323,4.88099132112094,5.10868395262117,4.9230578763656,4.93049271621931,4.41357622720804,4.77787264062304,5.03680328442499,4.80324993286936,4.6131303787427
"WDR89",2.86840316802222,2.43941129434646,2.46043260840641,1.96757680443872,2.42511695658011,2.42831263634711,2.3060305549658,2.73662048345944,3.17850738993456,3.08972660680072,2.52221317357456,2.48195732433122,2.05471152358606,1.92318907653875
"WDR91",5.63045934958392,5.56675263319638,5.51758447060854,5.53449138748362,5.53147460071003,5.58592538134696,5.75427221904147,5.6761341962773,5.41162280771402,5.43827221651259,5.58539522699422,5.77465773072485,5.68174952563127,5.85935910242806
"WDSUB1",4.10202134600903,3.74133494207156,4.30529446908693,4.05557980556636,4.02210767380733,4.23917165809758,4.93409768744096,3.88436212062923,4.21639390565397,3.82918695498372,4.30994383509979,4.39659701320505,4.12842141549453,4.37006583363327
"WDTC1",7.55781442289167,7.16898048111622,7.4562751320451,7.37149394323045,7.43777922175773,7.5399891497633,7.0540290788738,7.02517075324986,7.1283059852785,7.22410509538699,7.26238163781379,7.41302474640563,7.23459662580228,7.34683704440955
"WEE1",5.04450950954111,5.33447263461625,4.9792428398228,5.08399057880936,4.97901612654571,4.67645482081651,4.61737062322363,4.80961995877633,4.94088572149667,5.00058190127709,4.78617420804322,4.61020718192016,5.06827327301191,4.62796662499917
"WFDC1",5.50373042584228,3.97807182575285,4.95768805828944,4.93021114183649,4.49703373527432,5.17861289491783,5.90848394100932,4.78939081104896,4.98674939521165,4.72357694072674,4.82295122082876,4.9047606304551,4.39949952057245,4.9057054924757
"WFIKKN1",2.03494329314145,1.67731572481302,2.77170798951829,2.86176696294204,2.44220143123602,3.26335529901901,2.92776115944671,1.84399252709214,2.43719382194531,1.74458003213333,3.02136123966024,3.31153023190034,2.73200767871489,3.07199807306018
"WFS1",8.65736517070005,6.35857352357829,9.32164588874294,9.23340627672837,9.07914009220693,9.38013881371488,7.48431460608759,8.64870042022161,7.72979693264298,8.70404213182349,9.89047145913569,9.39703016243286,9.59557434210227,9.49759221071858
"WHAMM",4.49953120289291,4.37067921493826,4.60706093899918,4.43493645699221,4.08871931687658,4.32110538156871,4.9783137718621,4.95746123933934,4.43066116201279,4.21484165876127,4.26906703377345,4.63481470880632,4.34584628589305,4.52075857227937
"WIF1",3.42806496827611,3.24061761853597,3.98136931363891,3.51259310674585,3.52514945859051,3.76149531647841,3.5208680376447,3.06581931602608,3.08788938153631,3.38532592628064,3.15557146068203,3.51963848385942,3.41601720372561,3.47623101065456
"WIPF1",6.27338336160302,6.5785214613236,5.75685517438891,5.71996280236869,5.88695594470413,5.95242537081827,6.92215889298994,6.88266046369553,6.87278399203699,6.93301959333061,6.05780257706366,6.07659970555341,5.93612378858902,6.46514209079182
"WIPF2",5.79603458457554,6.51556698356056,4.90610468904293,5.18661402962332,5.82643306095745,5.02888290369707,5.33638515637196,5.90841827614457,5.46840330056717,5.83878195182559,5.5806304930558,4.99622968504885,5.67004199609583,5.51883272466807
"WIPF3",9.81040565141042,10.3303917285275,9.81882195602127,9.37596445666565,9.5459708956049,9.19184245445477,7.45123049058494,9.2875864879102,9.39920724403593,10.2358487614469,9.78879055764163,9.37984564684199,9.82875536568898,9.42432198408571
"WIPI1",6.11030662480097,6.02456334094675,6.41508557158254,6.23566442232365,6.10646085798753,6.33537969948242,6.19495072369197,5.87641108722103,5.95087204706603,5.73481614711809,6.21978716655257,6.42234728911094,5.95140376771448,6.55327493474134
"WIPI2",5.73310965479039,5.89436417687573,5.85339295074741,5.76993176605085,5.92391280482451,5.76880854088883,5.52109166110572,5.91426838962828,5.5905988675544,5.76080316111424,5.81977508715731,5.53206430962919,5.8183289528719,5.72608776598518
"WIZ",6.9998192538748,6.63346253040094,6.86733528528873,6.80285370621341,6.82240506550139,6.89463066961791,7.10144669270425,6.98515499683616,7.01667245368639,6.99697559850034,6.89215599752896,6.86861914149319,6.76342907267814,6.87034333088014
"WLS",7.15254877755021,6.45672026538168,6.07978266417294,6.30509319513837,6.11180939991149,6.59572130295737,6.30204770008356,6.54913117024693,6.57378601897527,7.11416575002228,6.00721156563495,6.16935563184308,6.56459828684042,6.27086856683524
"WNK1",8.16002171961529,8.58748428185466,8.28742339641403,8.2187319655495,8.16813987074235,8.30408977364299,8.68331270016559,8.43948144612981,8.34328768817565,8.6531125044552,8.27991340102322,8.19256306685185,7.97460201297993,8.33813202535276
"WNK2",8.20677525738872,8.17313228535246,8.07445567061343,8.00064315823959,8.13141606554097,8.00267645360157,7.90509483153528,7.7126290420233,7.48856804247606,7.65894274100302,7.96134076993161,7.88846213386685,8.05203009990561,7.94148808070534
"WNK3",3.10171118762362,4.13861363225007,3.36980388147436,3.21249589217994,4.044655017531,3.36684041774187,2.57533499358314,3.30546769045074,2.40752556615984,3.19513415469428,3.41310026720365,3.25973264920914,3.53880823814568,3.08280738636447
"WNT4",4.09662692572132,4.4877621322124,5.08243548235527,5.25838514498188,5.44724418884868,5.41207537844714,0.926411086712154,3.72840664651272,3.7089989794707,3.29336191737217,5.1371340013921,4.80348409764077,4.89806169515852,5.05314519884983
"WNT5B",1.91747620786968,1.06031239805883,3.13392374720085,2.41684484489072,2.0986522998985,2.83498433672538,0.973774895143653,0.711590575815888,0.958584219203052,1.28498923376847,2.02939365050682,2.71521659106244,2.19202702503406,2.54012480753958
"WNT7A",5.4955558274857,5.17853727496269,5.44198021307054,5.02506427478181,5.68109184701372,5.63008800462506,5.45169465292567,4.72694367643644,4.98423930573919,5.11020964343842,5.24345274793254,5.42326311264639,5.47044717681241,5.73810359385198
"WNT7B",4.38471548434932,4.23515126816627,4.29387150106868,4.43969402466181,4.84412837632154,4.57401707995681,4.82855477623321,5.48497386082201,4.78809381675906,4.85269676885986,4.23914355267276,4.17961273294907,4.37909910932638,4.33432812561165
"WNT9A",4.25996598282415,3.64683331995619,4.54578014341925,4.47256481789483,4.38663856767308,4.41628722612511,3.42188041359546,3.94962183571394,3.7089989794707,3.61795429960265,4.43135567672501,4.34781604320417,4.59260005795786,4.26008194884656
"WRAP53",4.25028155760458,3.68300069402192,4.33903052783809,4.12220297616167,3.80816082322036,4.13108016956742,4.58341997112662,4.26373497491584,4.45261715294158,3.91397760100225,4.05216536886397,4.28183020408586,4.15746015510999,4.04478975007559
"WRAP73",3.4620238068187,3.04142740586822,4.06438649023008,4.09833082431285,3.98761184596671,3.84858532922589,3.44727130233318,3.71774171072727,3.40558667056279,3.28542693576508,3.89216442516772,3.73979205041519,4.06852934538548,3.98842034836406
"WRNIP1",5.66001841575946,5.58598139607753,5.51512713241103,5.77370479032557,5.68826993310452,5.5820204920369,5.25004906045827,5.41242492574976,5.50213097277067,5.3497259161502,5.69747043988355,5.48547001984741,5.77838384819443,5.43905673127515
"WSB1",7.69888499157725,7.88887562405218,8.59287120194772,8.38304321182823,7.88428731506829,8.36444153212978,8.42378951274935,7.80558001894003,8.00053638994572,8.03553537507067,8.43973697207366,8.63540777253663,8.13070899518453,8.38691974219543
"WSB2",8.3285473138599,7.49097775466098,8.17905633667687,8.04151159021808,8.24772997564949,8.13416172408551,7.8577504632505,8.07888336803753,7.83836323154865,7.552627279212,7.81028293504587,7.90415169443405,7.78835769440853,7.91904469017136
"WSCD1",8.3431419613224,8.05505565803592,8.22751833282083,8.32861611872867,8.5228126575003,8.68518031057899,8.07285643423891,7.52235831950449,7.97231656878648,7.54267565992017,8.4860177524704,8.4728876474017,8.33171532239692,8.86684826293191
"WTAP",6.68274911890867,7.14379021581503,6.50575484943294,6.37257811925713,6.59973339212102,6.35610648569953,6.64790782860958,6.87127725204515,6.99127178496695,7.00666093482928,6.35846407608895,6.33368966619757,6.52615100622483,6.34905959974802
"WWC2",5.96393489302172,5.88792269466974,5.65115495809191,5.57613730431107,5.70074628222181,5.60913533305637,6.09808593993282,6.01896748264353,5.76742739764803,6.21176238978766,5.72363962079917,5.60237277553335,5.44515658425027,5.87809630575236
"WWOX",3.12309396167344,3.57165930168417,2.08964620647656,2.49205861766117,2.77446678122779,2.71173985139331,2.39570946186876,2.87743343109232,3.04035250489506,3.17809240624283,2.72581802463593,2.66830964943794,2.87872390700474,2.50840493333973
"WWP1",5.91267079149995,6.03975160223993,5.25435205958514,5.16666503733258,5.67025730595457,5.18891941793987,5.82861500413955,6.00038777260877,5.74980214441837,6.1343595756488,4.88223659595622,4.96098380571332,5.23419998391455,4.9268567269882
"WWP2",4.89093114712039,4.6242277684195,5.10548764839391,4.95700648747157,4.88843039269517,5.07128343781148,4.90690259422014,5.05388849318141,5.01898925791676,5.08985190518392,5.01883419291201,5.11467981534854,4.9924071381884,5.02819732720635
"WWTR1",3.86876776078688,3.5780755972289,3.34787746954726,2.98405359815315,3.2811438063669,2.96060522883628,4.33856375513004,5.12623986635969,4.40085686053103,4.78395978796228,3.0900264418414,3.19501618771471,3.21890277706732,3.59424856391227
"XAB2",5.89413369689338,5.75549089289899,6.05462157281728,6.18839255712379,5.66480936936911,6.04752619024549,6.24044355807747,6.15562666113063,6.18090986062349,5.89852584050037,6.07145207956266,6.21766723670068,5.91218628454479,5.95805964891379
"XBP1",7.06064947846561,7.08587275747859,7.23148933934304,7.4318374170921,7.46101539076671,7.6216706102649,7.01493990289039,7.36594581749661,7.71926971906714,7.40206125961719,7.49223833409353,7.60011831251275,7.51959549446297,7.60482112233999
"XDH",4.40231263453864,4.61177319006437,4.1171907802238,4.279085413397,3.36416194535753,3.74761765105966,5.66871144953578,5.94659773768963,5.45033003477369,5.47187351691651,3.20594443251484,3.85598009071411,3.44770856399042,3.96524108457391
"XIAP",4.66902812028632,5.29801230023261,4.11069497530886,4.15728651272267,4.43864167341081,3.62393496155235,4.16578786341117,4.9392149253987,3.79171158896486,4.92087054347733,4.06586805698939,3.7322099843827,3.74417921697524,3.97107090762813
